#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_JD_20046_B;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nThe heavenly [From.Offmap.Ruler.GetShortChineseEmperorName] has decided to grant the house of [Root.GetOnlyDynastyName] a great honor. [From.Offmap.Ruler.GetHerHisCap] nephew, the [imperial_marriage_spouse_2.GetChineseComplimentAdjective] Lord [imperial_marriage_spouse_2.GetFirstName], will become the groom of [imperial_marriage_spouse_1.GetTitledFirstName].;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\n[From.Offmap.Ruler.GetLeLaCap] Céleste [From.Offmap.Ruler.GetShortChineseEmperorName] a décidé d'accorder à la Maison [Root.GetOnlyDynastyName] un grand honneur. Son neveu, le Prince [imperial_marriage_spouse_2.GetFirstName], épousera [imperial_marriage_spouse_1.Get_le_TitledFirstName].;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n[From.Offmap.Ruler.GetDerDie] himmlische [From.Offmap.Ruler.GetShortChineseEmperorName] hat entschieden, dem Haus von [Root.GetOnlyDynastyName] eine große Ehre zu erweisen. [From.Offmap.Ruler.GetHerHisCap] Neffe, der [imperial_marriage_spouse_2.GetChineseComplimentAdjective]e Prinz [imperial_marriage_spouse_2.GetFirstName] wird der Bräutigam von [imperial_marriage_spouse_1.GetTitledFirstName].;;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nEl celeste [From.Offmap.Ruler.GetLongChineseEmperorName] ha decidido otorgar a la casa de [Root.GetOnlyDynastyName] un gran honor. Su sobrino, el [imperial_marriage_spouse_2.GetChineseComplimentAdjective]príncipe [imperial_marriage_spouse_2.GetFirstName] será el novio de[imperial_marriage_spouse_1.GetTitledFirstName].;;;;;;;;;x
String_Princess;Lady;Princesse;Prinzessin;;Príncipe;;;;;;;;;x
String_Prince;Lord;Prince;Prinz;;princesa;;;;;;;;;x
chinese_imperial_marriage_prince_effect_tt;An imperial Lord of the §Y[Root.Offmap.GetFullName]§! arrives to marry §Y[FromFrom.GetTitledFirstName]§!.;Un prince impérial de l'§Y[Root.Offmap.GetFullName]§! arrive pour épouser [FromFrom.Get_le_TitledFirstNameJ].;Ein kaiserlicher Prinz aus §Y[Root.Offmap.GetFullName]§! erscheint, um §Y[FromFrom.GetTitledFirstName]§! zu heiraten.;;Un príncipe imperial del §Y[Root.Offmap.GetFullName]§! llega para casarse con §Y[FromFrom.GetTitledFirstName]§!.;;;;;;;;;x
chinese_imperial_marriage_princess_effect_tt;An imperial Lady of the §Y[Root.Offmap.GetFullName]§! arrives to marry §Y[FromFrom.GetTitledFirstName]§!.;Une princesse impériale de l'§Y[Root.Offmap.GetFullName]§! arrive pour épouser [FromFrom.Get_le_TitledFirstNameJ].;Eine kaiserliche Prinzessin aus §Y[Root.Offmap.GetFullName]§! erscheint, um §Y[FromFrom.GetTitledFirstName]§! zu heiraten.;;Una princesa imperial del §Y[Root.Offmap.GetFullName]§! llega para casarse con §Y[FromFrom.GetTitledFirstName]§!.;;;;;;;;;x
title_zhangshi;Zhangshi;Zhangshi;Zhangshi;;Zhangshi;;;;;;;;;x
title_zhangshi_desc;Also known as 'the other carriage' due to the Zhangshi rarely sharing a carriage with their superior. Nominally the Chief Secretary of a governor, the exact duty of Zhangshi, and the power this position holds, varies greatly.;Aussi connu sous le nom « l'autre voiture » en raison du fait que le Zhangshi partage rarement une voiture avec leur supérieur. Théoriquement, c'est le secrétaire en chef d'un gouverneur, mais le devoir exact de Zhangshi et le pouvoir de ce poste varient considérablement.;Auch bekannt als "der andere Wagen", da die Zhangshi nur selten einen Wagen mit ihren Vorgesetzten teilen. Nominell der Chefsekretär eines Gouverneurs. Die genauen Pflichten der Zhangshi und die Macht, die diese Position hält, sind sehr unterschiedlich.;;También conocido como "el otro carruaje", ya que los zhangshi muy raramente comparten carruaje con su superior. Teóricamente secretario jefe de un gobernador, la misión exacta un zhangshi y el poder de su puesto varían tremendamente.;;;;;;;;;x
title_canjun;Canjun;Canjun;Canjun;;Canjun;;;;;;;;;x
title_canjun_desc;The Staff Officer of an army, the position of Canjun is granted to trustworthy deputies in a military body or sometimes a political arm, and is a prestigious title to hold.;Le poste prestigieux de Canjun est accordé à des adjoints dignes de confiance dans un corps militaire.;Als Stabsoffizier einer Armee wird die Position des Canjun vertrauenswürdigen Vertretern des Militärs gewährt oder manchmal einem politischen Amt und ist ein prestigeträchtiger Titel.;;Oficial de Estado Mayor, el puesto de canjun se otorga a ayudantes de confianza de un cuerpo militar o a veces un brazo político, y es un título prestigioso.;;;;;;;;;x
title_yuhou;Yuhou;Yuhou;Yuhou;;Yuhou;;;;;;;;;x
title_yuhou_desc;In the annals of ancient history, Yuhou are explained as the Watchers of Mountains and Lakes. While the title can imply a considerable amount of power, it is in itself a grand gesture to be deemed worthy of the title.;Dans les annales de l'histoire ancienne, les Yuhou sont les Gardiens des Montagnes et des Lacs. Puisque le titre implique un pouvoir considérable, c'est un grand honneur d'être considéré digne du titre.;In den Annalen der alten Geschichte werden Yuhou als Beobachter der Berge und Seen beschrieben. Der Titel kann eine beträchtliche Menge Macht bedeuten, es ist aber an sich schon eine großartige Sache, für diesen Titel würdig zu sein.;;En los anales de la historia antigua, los yuhou se explican como Vigilantes de Montañas y Lagos. Si bien el título puede implicar una cantidad considerable de poder, el hecho de ser concedido el título es un gran gesto.;;;;;;;;;x
String_Taoist;Taoist;taoïste;Taoist;;Taoísta;;;;;;;;;x
GetHouseOfWorship_Taoist;temple;au temple;Tempel;;templo;;;;;;;;;x
RETTYPE_CUL_HAN;Nubing;Nubing;Nubing;;Nubing;;;;;;;;;x
RETTYPE_CUL_JURCHEN;Tie-Futu;Tie-futu;Tie-Futu;;Tiefutu;;;;;;;;;x
TXT_GRACE;Grace;Grâce;Gunst;;Gracia;;;;;;;;;x
title_china_emperor;Archon;Empereur;Kaiser;;Emperador;;;;;;;;;x
tang_china;Valyrian;Chine Tang;Tang;;Tang;;;;;;;;;x
jin_china;Valyrian;Chine Jin;Jin;;Jin;;;;;;;;;x
wei_china;Valyrian;Chine Wei;Wei;;Wei;;;;;;;;;x
qi_china;Valyrian;Chine Qi;Qi;;Qi;;;;;;;;;x
zhou_china;Valyrian;Chine Zhou;Zhou;;Zhou;;;;;;;;;x
han_china;Valyrian;Chine Han;Han;;Han;;;;;;;;;x
qin_china;Valyrian;Chine Qin;Qin;;Qin;;;;;;;;;x
yan_china;Valyrian;Chine Yan;Yan;;Yan;;;;;;;;;x
zhao_china;Valyrian;Chine Zhao;Zhao;;Zhao;;;;;;;;;x
liao_china;Valyrian;Chine Liao;Liao;;Liao;;;;;;;;;x
yuan_china;Valyrian;Chine Yuan;Yuan;;Yuan;;;;;;;;;x
xia_china;Valyrian;Chine Xia;Xia;;Xia;;;;;;;;;x
qing_china;Valyrian;Chine Qing;Qing;;Qing;;;;;;;;;x
dai_china;Valyrian;Chine Dai;Dai;;Dai;;;;;;;;;x
cheng_china;Valyrian;Chine Cheng;Cheng;;Cheng;;;;;;;;;x
liang_china;Valyrian;Chine Liang;Liang;;Liang;;;;;;;;;x
song_china;Valyrian;Chine Song;Song;;Song;;;;;;;;;x
ming_china;Valyrian;Chine Ming;Ming;;Ming;;;;;;;;;x
shu_china;Valyrian;Chine Shu;Shu;;Shu;;;;;;;;;x
wu_china;Valyrian;Chine Wu;Wu;;Wu;;;;;;;;;x
chu_china;Valyrian;Chine Chu;Chu;;Chu;;;;;;;;;x
yue_china;Valyrian;Chine Yue;Yue;;Yue;;;;;;;;;x
yin_china;Valyrian;Chine Yin;Yin;;Yin;;;;;;;;;x
shun_china;Valyrian;Chine Shun;Shun;;Shun;;;;;;;;;x
china_china;Valyria;Chine;China;;China;;;;;;;;;x
china_china_full;Valyrian Freehold;Empire chinois;Chinesisches Kaiserreich;;Imperio chino;;;;;;;;;x
EVTOPTA_JD_10016_TT;You lose a bit of grace.\n;Vous perdez un peu de grâce.\n;Ihr verliert ein bisschen Gunst.\n;;Pierdes un poco de gracia.\n;;;;;;;;;x
EVTOPTA_JD_10017_TT;You lose some grace.\n;Vous perdez un peu de grâce.\n;Ihr verliert ein bisschen Gunst.\n;;Pierdes un poco de gracia.\n;;;;;;;;;x
EVTOPTC_JD_10019_TT;You gain some grace. §Y[adventurous_spirit.GetTitledFirstName]§! will get over it.\n;Vous obtenez un peu de grâce. [adventurous_spirit.Get_Le_TitledFirstNameJ] va s'en remettre.\n;Ihr erhaltet etwas Gunst. §Y[adventurous_spirit.GetTitledFirstName]§! wird darüber hinweg kommen.\n;;Ganas algo de gracia. A §Y[adventurous_spirit.GetTitledFirstName]§! se le pasará.\n;;;;;;;;;x
DEATH_WENT_TO_CHINA_NO_KILLER;left their old life behind to travel to the Valyrian Freehold;a abandonné son ancienne vie pour se rendre en Chine;ließ das alte Leben zurück und reiste ins Kaiserreich China;;dejó su vida atrás para viajar al Imperio chino;;;;;;;;;x
DEATH_WENT_TO_CHINA;left their old life behind to travel to the Valyrian Freehold, on the order of $KILLER$;a abandonné son ancienne vie pour se rendre en Chine, sur ordre de $KILLER$;ließ das alte Leben zurück und reiste ins Kaiserreich China auf Befehl von $KILLER$;;dejó su vida atrás para viajar al Imperio chino por orden de $KILLER$;;;;;;;;;x
String_such_a_wealthy_realm;how the realm is so wealthy, and every inch of Valyria seems to be used to house or nourish its people;de la richesse du Royaume, de chaque centimètre de l'Empire du Milieu qui semble être utilisé pour abriter ou nourrir son peuple;, wie reich das Reich ist und wie jeder Zentimeter des Mittleren Reiches dafür benutzt wird, seine Bevölkerung zu nähren oder zu beherbergen;;lo rico que es el reino y cómo cada rincón del Reino Central parece usarse para alojar o alimentar a su pueblo.;;;;;;;;;x
String_so_full_of_life;how the Valyrian Peninsula is so full of life, and there are people everywhere;de l'Empire du Milieu, tellement plein de vie, avec des gens partout;, wie das Mittlere Königreich voller Leben ist und es überall Menschen gibt;;cómo el Reino Central está tan lleno de vida, con gente por doquier;;;;;;;;;x
String_the_street_jugglers;the entertainment found in the streets of one particular Valyrian town – there would be jugglers, marionettes, acrobats, as well as shadow plays and mysterious storytellers;des divertissements trouvés dans les rues d'une ville chinoise - il y aurait des jongleurs, des marionnettes, des acrobates, ainsi que des jeux d'ombres et des mystérieux conteurs;, wie in den Straßen einer bestimmten chinesischen Stadt Vergnügung gefunden werden kann und es dort Jongleure, Puppenspieler, Akrobaten, Schattenspiele und mysteriöse Geschichtenerzähler gibt.;;el entretenimiento encontrado en un pueblo chino en particular, con malabaristas, marioneta, acróbatas… así como teatro de sombras y cuentacuentos misteriosos;;;;;;;;;x
String_the_many_festivals;the Valyrian custom of celebrating their gods' birthdays – they hold festivals, where both actors and priests paint their faces and perform songs of magic ritual together;de la coutume chinoise de célébrer les anniversaires de leurs dieux - ils organisent des fêtes, où les acteurs et les prêtres peignent leur visage et font des chants de rituel magique ensemble;, dass die Chinesen Bräuche haben, um die Geburtstage ihrer Götter zu feiern, dass sie Feste halten, wo sich sowohl Schauspieler als auch Priester die Gesichter bemalen und gemeinsam Lieder des magischen Rituals aufführen;;la costumbre china de celebrar los cumpleaños de sus dioses. Celebran festivales donde actores y sacerdotes se pintan el rostro e interpretan juntos canciones de rituales mágicos;;;;;;;;;x
String_crowded_water_routes;how any water route through a Valyrian town seems to be constantly crowded by traffic, with ships and boats everywhere;de comment toute voie d'eau à travers une ville chinoise semble être constamment encombrée par la circulation, avec des bateaux partout;, wie jeder Wasserweg durch eine chinesische Stadt ständig vom Verkehr überfüllt ist und man überall Boote und Schiffe sieht;;cómo cualquier ruta fluvial que atraviesa un pueblo chino parece estar llena de tráfico con barcos y botes por doquier;;;;;;;;;x
String_artisan_potters;how the Valyrian have some truly artisan pottery – one type is made to look as if it has shattered, yet it somehow holds together, as if by magic;de la véritable poterie artisanale chinoise, comme celle conçue pour avoir l'air brisée, mais dont les morceaux s'emboîtent comme par magie;, dass die Chinesen eine beachtliche handwerkliche Töpferei haben, in der eine Sorte so gemacht ist, als sähe sie zersprungen aus, aber irgendwie zusammenhält, wahrlich magisch;;cómo los chinos tienen una cerámica realmente artesanal. Hay una clase parece rota, pero se mantiene unida como por arte de magia;;;;;;;;;x
String_the_melody_of_Chinese_language;the melody of the High Valyrian language, and the delicate intonations of certain words;de la mélodie de la langue chinoise et de l'intonation délicate de certains mots;, dass die chinesische Sprache melodisch klingt und manche Wörter zärtliche Intonationen besitzen;;lo melódico del lenguaje chino y las delicadas entonaciones de ciertas palabras;;;;;;;;;x
String_a_pleasure_trip_on_a_lake;a pleasure trip made on a beautiful lake, and the magnificent landscape of the Freehold;d'un voyage de plaisance sur un beau lac et des magnifiques paysages de l'Empire;, wie die Reise ein Vergnügen an einem wunderschönen See war und über die herrliche Landschaft des Reiches;;un viaje de placer a un hermoso lago y los hermosos paisajes del imperio;;;;;;;;;x
String_the_construction_of_Chinese_boats;the construction of certain Valyrian boats, with fine carvings painted in bright colors, and how they always carry names such as 'Hundred Flames' or 'Golden Dragon';de la construction de certains bateaux chinois, avec des sculptures fines peintes en couleurs vives, et de comment ils portent toujours des noms tels que 'Cent Fleurs' ou 'Lion d'Or';, wie bestimmte chinesische Bote mit feinen Schnitzereien gebaut sind und in hellen Farben angemalt sind und wie sie immer Namen wie "Hundert Blumen" oder "Goldener Löwe" tragen;;la construcción de ciertos barcos chinos con tallas delicadas pintadas de colores brillantes y nombres como 'Cien flores' o 'León dorado';;;;;;;;;x
String_the_Chinese_food;the food of Valyria, involving delicious shellfish, vegetables, fruit, and sweetmeats;de la nourriture de l'Empire du Milieu, impliquant de délicieux mollusques, légumes, fruits et sucreries;, wie gut das Essen im Mittleren Königreich ist, mit seinen köstlichen Schalentieren, Gemüsesorten, Obstsorten und Süßigkeiten;;la comida del Reino Central que incluye delicioso marisco, verduras, frutas y confites;;;;;;;;;x
String_the_intricacies_of_Chinese_government;the intricacies of Valyrian government and the seemingly supernatural efficiency displayed by its scholar-officials;des subtilités du gouvernement chinois et de l'efficacité apparemment surnaturelle affichée par ses fonctionnaires savants;, wie feingestrickt die chinesische Regierung ist und die scheinbar übernatürliche Effizienz der Beamtengelehrten;;las complejidades del gobierno chino y la aparente eficacia sobrenatural que demuestran sus funcionarios eruditos;;;;;;;;;x
String_the_artistic_sensibility;the level of literary and artistic sensibility the Valyrian display, and the elegance of their calligraphy;du niveau de sensibilité littéraire et artistique affiché par les Chinois et l'élégance de leur calligraphie;welch Niveau der literarischen und künstlerischen Sensibilität die Chinesen ausstrahlen, sowie die Eleganz ihrer Kalligraphie;;el nivel de alfabetización y sensibilidad artística que muestran los chinos, y la elegancia de su caligrafía;;;;;;;;;x
chinese_grace_offer_concubine_desc;Offer up one of your courtiers, to be sent to live out their life in the §Y[Root.Offmap.GetFullName]§!, in the service of the Archon.\n;Offrir à une de vos courtisanes d'aller vivre dans l'§Y[Root.Offmap.GetFullName]§!, au service de l'Empereur.\n;Bietet einem Eurer Höflinge an, sein Leben im Dienste des Kaisers im §Y[Root.Offmap.GetFullName]§! zu verbringen.\n;;Ofrece enviar a alguien de tu corte a vivir al §Y[Root.Offmap.GetFullName]§! al servicio del Emperador.\n;;;;;;;;;x
chinese_grace_offer_eunuch_desc;Offer up one of your courtiers, to be sent to live out their life in the §Y[Root.Offmap.GetFullName]§!, in the service of the Archon.\n;Offrir à un de vos courtisans d'aller vivre dans l'§Y[Root.Offmap.GetFullName]§!, au service de l'Empereur.;Bietet einem Eurer Höflinge an, sein Leben im Dienste des Kaisers im §Y[Root.Offmap.GetFullName]§! zu verbringen.\n;;Ofrece enviar a uno de tus cortesanos a vivir al §Y[Root.Offmap.GetFullName]§! a servir al Emperador.\n;;;;;;;;;x
EVTDESC_JD_10050;The heavenly [From.Offmap.Ruler.GetLongChineseEmperorName], has graciously accepted your gift. [person_sent_as_tribute.GetImpressionOfTribute]. \n\nThe generosity of the [Root.GetOnlyDynastyName] dynasty will not be forgotten.;[From.Offmap.Ruler.GetLeLaCap] Céleste [From.Offmap.Ruler.GetLongChineseEmperorName], a gracieusement accepté votre cadeau. [person_sent_as_tribute.GetImpressionOfTribute].\n\nLa générosité de la dynastie [Root.GetOnlyDynastyName] ne sera pas oubliée.;Der himmlische [From.Offmap.Ruler.GetLongChineseEmperorName] hat Euer Geschenk gnädigerweise angenommen. [person_sent_as_tribute.GetImpressionOfTribute]. \n\nDie Großzügigkeit der [Root.GetOnlyDynastyName]-Dynastie wird nicht vergessen werden.;;El celeste [From.Offmap.Ruler.GetLongChineseEmperorName], ha aceptado graciosamente tu regalo, [person_sent_as_tribute.GetImpressionOfTribute].\n\nLa generosidad de la dinastía [Root.GetOnlyDynastyName] no será olvidada.;;;;;;;;;x
